listing_url,name,host_id,host_name,neighbourhood,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,license,host_lcount
https://www.airbnb.com/rooms/35038395,Apartamento Centro Madrid con Garaje.,69566471,Javier,Carabanchel,40.39502,-3.71464,Entire rental unit,Entire home/apt,3,138,2,0,False,33
https://www.airbnb.com/rooms/35038567,Apartamento Barajas. Aeropuerto/Ifema,263945038,Serbel Air,Barajas,40.47129,-3.58015,Entire rental unit,Entire home/apt,6,155,1,8,True,1
https://www.airbnb.com/rooms/35050530,Spacious room in the centre of Madrid,264034599,Pilar,Retiro,40.4204,-3.67539,Private room in rental unit,Private room,2,200,1,0,False,2
https://www.airbnb.com/rooms/35038765,"Alquilo 2 habitaciones, 3 camas.  Baño compartido.",263916053,Abel,San Blas - Canillejas,40.4184,-3.61572,Private room in home,Private room,3,250,1,0,False,1
https://www.airbnb.com/rooms/35038940,Habitación para la champions,263947630,Cristobal,Tetuán,40.47119,-3.69615,Private room in condo,Private room,2,450,1,0,False,1
https://www.airbnb.com/rooms/35051067,Spacious room with living room on the side,264034599,Pilar,Retiro,40.42069,-3.67581,Private room in rental unit,Private room,2,200,1,0,False,2
https://www.airbnb.com/rooms/35051193,Esteban Collantes,264038395,Vari,Ciudad Lineal,40.43163,-3.6415,Entire home,Entire home/apt,5,1600,2,0,False,1
https://www.airbnb.com/rooms/35051564,Large luminous apartment next to Santiago Bernabeu,16500255,Elspeth,Chamartín,40.46072,-3.68297,Entire rental unit,Entire home/apt,6,152,2,0,False,1
https://www.airbnb.com/rooms/35052115,In the heart of Madrid,190152683,James,Centro,40.41782,-3.7046,Private room in rental unit,Private room,2,500,1,0,False,1
https://www.airbnb.com/rooms/35039314,"Hab privad, IFEMA,Wanda,aeropuerto,metro al centro",263951333,Daniel,San Blas - Canillejas,40.44901,-3.60807,Private room in condo,Private room,2,39,1,95,False,2
https://www.airbnb.com/rooms/35046982,"Habitación pequeña,c/futon muy iluminada",264013114,Ivan,Centro,40.40828,-3.70557,Private room in home,Private room,1,25,1,26,False,1
https://www.airbnb.com/rooms/35053049,***** Madrid tapas!! Priv. Room,39280712,Jero,Centro,40.40949,-3.71142,Private room in rental unit,Private room,1,62,3,12,False,2
https://www.airbnb.com/rooms/35053336,Cozy apartment totally equipped in great location,42930643,Miguel,Salamanca,40.42998,-3.67274,Entire rental unit,Entire home/apt,4,550,1,0,False,1
https://www.airbnb.com/rooms/35115155,Final champions 10 mins Wanda Metropolitano,215286505,Paula,San Blas - Canillejas,40.43178,-3.61584,Entire home,Entire home/apt,5,400,1,0,False,1
https://www.airbnb.com/rooms/35053848,Habitación con cama grande zona retiro,145037739,Rocio,Retiro,40.41797,-3.67356,Private room in home,Private room,2,125,5,0,False,1
https://www.airbnb.com/rooms/35115240,"Habitación Centro Madrid, 2 camas  hermoso Balcon",260366323,Santiago,Centro,40.41052,-3.70947,Private room in rental unit,Private room,2,51,1,34,False,7
https://www.airbnb.com/rooms/35116189,Apartamento para 4 personas,8560178,Enrique,Retiro,40.4181,-3.67587,Entire rental unit,Entire home/apt,4,150,7,0,False,1
https://www.airbnb.com/rooms/35054223,Habitación juvenil,263959082,Erik,Latina,40.37925,-3.77796,Private room in rental unit,Private room,1,47,20,0,False,1
https://www.airbnb.com/rooms/35116725,Wanda Metropolitano Apartment,264502639,Monse,San Blas - Canillejas,40.42969,-3.61082,Entire rental unit,Entire home/apt,4,1000,1,0,False,1
https://www.airbnb.com/rooms/35054497,Champions League Final,264059698,Carmen Elena,Barajas,40.47323,-3.57464,Private room in rental unit,Private room,2,400,1,0,False,1
https://www.airbnb.com/rooms/35117060,Room for 2 not far from Metropolitano stadium,138301778,Raphaël,Chamartín,40.43924,-3.67659,Shared room in rental unit,Shared room,2,450,1,0,False,1
https://www.airbnb.com/rooms/35054513,Habitación privada,264060011,Salamancax03,Carabanchel,40.39921,-3.72284,Private room in home,Private room,4,200,1,0,False,1
https://www.airbnb.com/rooms/35118454,"Habitación TOP,  buen precio",2668849,Sergio,Chamartín,40.4441,-3.67558,Private room in rental unit,Private room,2,199,2,0,False,2
https://www.airbnb.com/rooms/35054960,Room in the center of Madrid.,141897510,Marco,Centro,40.40697,-3.70218,Private room in rental unit,Private room,1,50,3,24,False,1
https://www.airbnb.com/rooms/35119449,Maravilloso Atico en pleno centro de madrid,78093977,Ricardo F.,Centro,40.41084,-3.70026,Entire rental unit,Entire home/apt,2,110,5,0,False,1
https://www.airbnb.com/rooms/35119593,Habitación en el Barrio de las Letras de Madrid,264524783,Claudio,Centro,40.41328,-3.69757,Private room in rental unit,Private room,1,44,1,37,False,1
https://www.airbnb.com/rooms/35055268,Special room near the center of Madrid. Champions,264065316,Dana,Latina,40.39876,-3.73652,Private room in rental unit,Private room,2,100,1,0,False,1
https://www.airbnb.com/rooms/35119786,Apartamento de lujo con terraza,37114180,Cosme,Chamberí,40.43196,-3.69559,Entire rental unit,Entire home/apt,4,500,2,0,False,1
https://www.airbnb.com/rooms/35120295,CENTRAL SUNNY APARTMENT IN MADRID,464203,Maria,Centro,40.40822,-3.70864,Entire rental unit,Entire home/apt,1,42,5,6,False,1
https://www.airbnb.com/rooms/35056456,2BR really luminous apartment in Latina,82316325,Pablo,Centro,40.40999,-3.70563,Entire rental unit,Entire home/apt,4,500,1,1,False,1
https://www.airbnb.com/rooms/35120468,Open Room in Malasaña,108619374,Sebastian,Centro,40.42682,-3.69759,Private room in rental unit,Private room,2,150,1,0,False,1
https://www.airbnb.com/rooms/35120529,Habitaciones para la champions/Rooms for champions,264531935,Miguel,Chamberí,40.44694,-3.70829,Private room in home,Private room,3,400,1,0,False,1
https://www.airbnb.com/rooms/35056976,Bedroom near to stadium Wanda Metropolitana,257975060,Javier,San Blas - Canillejas,40.44764,-3.60751,Private room in rental unit,Private room,3,800,1,0,False,1
https://www.airbnb.com/rooms/35057330,A cinco minutos andando al estadio,264080103,Miguel Angel,San Blas - Canillejas,40.43029,-3.60298,Private room in rental unit,Private room,2,850,1,0,False,2
https://www.airbnb.com/rooms/35058496,Apartamento Malasaña Centro Madrid,30166025,Consuelo,Centro,40.42555,-3.70436,Entire rental unit,Entire home/apt,2,41,2,0,False,1
https://www.airbnb.com/rooms/35121108,ALQUILO ESPECTACULAR HABITACION,264422511,Diana Maria,Fuencarral - El Pardo,40.47491,-3.7147,Private room in home,Private room,4,15,365,0,False,1
https://www.airbnb.com/rooms/35121193,"Madrid Center family flat for rent, with terrace",18471665,Pauline,Moncloa - Aravaca,40.43119,-3.7174,Entire rental unit,Entire home/apt,6,250,2,0,False,1
https://www.airbnb.com/rooms/35121302,Hospedaje a lado del Wanda en casa acogedora!,264536873,Violeta,San Blas - Canillejas,40.43441,-3.60877,Private room in rental unit,Private room,1,21,1,54,False,1
https://www.airbnb.com/rooms/35121463,"Free Parking - Super location, bright, 1br with AC",77489120,Pablo,Tetuán,40.46118,-3.70046,Entire rental unit,Entire home/apt,4,116,1,170,False,14
https://www.airbnb.com/rooms/35058668,Moderno apartamento barrio Salamanca-Madrid,148450840,Ana,Salamanca,40.43115,-3.67851,Private room in rental unit,Private room,2,390,1,0,False,2
https://www.airbnb.com/rooms/35121832,Habitación Madrid Champions League/ Room Madrid,264468326,Lisandro,Tetuán,40.45442,-3.69934,Entire condo,Entire home/apt,2,400,1,0,False,1
https://www.airbnb.com/rooms/35058719,Room in Madrid for final champions league,264089677,Santi,Ciudad Lineal,40.42446,-3.65523,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35121887,¡¡Final Champions Apartment!!,264542526,Alex,Barajas,40.45404,-3.59281,Private room in rental unit,Private room,3,300,1,0,False,1
https://www.airbnb.com/rooms/35121915,Habitaciones Estadio Wanda Metropolitano,84969888,Lucia,Ciudad Lineal,40.42321,-3.63703,Private room in rental unit,Private room,3,400,2,0,False,1
https://www.airbnb.com/rooms/35122019,Final Champion League Wanda Metropolitano Madrid,264543007,Manuel,San Blas - Canillejas,40.43078,-3.60412,Private room in rental unit,Private room,6,400,1,0,False,1
https://www.airbnb.com/rooms/35058792,Stylish Apartment in the heart of Madrid,4073250,Francesco,Moncloa - Aravaca,40.42348,-3.71269,Entire rental unit,Entire home/apt,4,156,2,13,True,1
https://www.airbnb.com/rooms/35122511,Two Rooms for UEFA champions league final,13891779,Juan Manuel,Carabanchel,40.3652,-3.76055,Private room in rental unit,Private room,3,250,1,0,False,1
https://www.airbnb.com/rooms/35123419,Habitación en madrid,6438131,Marcel,Tetuán,40.4671,-3.69702,Private room in rental unit,Private room,2,40,1,1,False,1
https://www.airbnb.com/rooms/35059019,Habitación privada Salamanca-Madrid,148450840,Ana,Salamanca,40.4306,-3.68022,Private room in rental unit,Private room,1,135,1,0,False,2
https://www.airbnb.com/rooms/35059462,Muy cerca al WANDA,263943708,Celia,San Blas - Canillejas,40.43848,-3.61177,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35059907,Champions League Final apartment.,6169084,Kory,San Blas - Canillejas,40.42475,-3.61202,Private room in rental unit,Private room,4,500,2,1,False,1
https://www.airbnb.com/rooms/35124286,Habitación doble en La Latina!,32769077,Yon,Centro,40.40975,-3.71054,Private room in rental unit,Private room,2,100,2,0,False,1
https://www.airbnb.com/rooms/35061820,Acogedor sofa-cama para 1-2.Comfy Sofabed for 1-2,220952581,Hala,Ciudad Lineal,40.45505,-3.65697,Shared room in rental unit,Shared room,2,500,1,2,False,1
https://www.airbnb.com/rooms/35125203,Private room downtown,55951115,Gloria,Arganzuela,40.40097,-3.70938,Private room in rental unit,Private room,2,350,1,0,False,1
https://www.airbnb.com/rooms/35062323,Wanda metropolitano flat for Champions 5 MINUTS,127800576,Alejandro,San Blas - Canillejas,40.43725,-3.61922,Entire condo,Entire home/apt,6,1200,1,0,False,1
https://www.airbnb.com/rooms/35125746,Luminosa habitación Madrid! Pau Carabanchel Madrid,227253364,Marielsa,Latina,40.36803,-3.76345,Private room in condo,Private room,2,26,1,63,False,2
https://www.airbnb.com/rooms/35062332,Habitación individual acogedora,13721963,Chris,Carabanchel,40.38976,-3.71539,Private room in rental unit,Private room,1,160,2,0,False,1
https://www.airbnb.com/rooms/35062516,Habitación doble para la final de la Champions,264117791,Lara,Centro,40.40789,-3.6981,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35126047,CHAMPIONS LEAGUE FINAL. Two avalaible rooms,214389633,Sergio,Barajas,40.46872,-3.58592,Private room in rental unit,Private room,4,500,1,0,False,1
https://www.airbnb.com/rooms/35126049,Habitacion cerca del WANDA/ AEROPUERTO CHAMPIONS,250928773,Hugo,Barajas,40.45688,-3.58812,Private room in home,Private room,2,350,1,0,False,1
https://www.airbnb.com/rooms/35126955,Alquiler de piso para la final de la Champions,53131822,Nnnn,Puente de Vallecas,40.38965,-3.66201,Entire rental unit,Entire home/apt,3,500,1,0,False,1
https://www.airbnb.com/rooms/35063755,ROOM INDIVIDUAL USE 01JUN -FINAL CHAMPION LEAGUE,6845930,Jeanie,San Blas - Canillejas,40.44104,-3.58593,Private room in chalet,Private room,1,350,1,0,False,1
https://www.airbnb.com/rooms/35132406,"Final de champions,cerca del estadio metropolitano",244065772,Dilan Scott,Ciudad Lineal,40.42175,-3.62958,Private room in condo,Private room,2,500,1,0,False,1
https://www.airbnb.com/rooms/35064752,"VELAZQUEZ MANOR HOUSE:  jardín, piscina y centro",105542137,Paloma,Chamartín,40.44141,-3.68413,Entire home,Entire home/apt,12,1156,2,45,False,1
https://www.airbnb.com/rooms/35132510,Se alquila habitacion para la final de la Champion,123251555,Diego,San Blas - Canillejas,40.42939,-3.61535,Private room in rental unit,Private room,3,300,1,0,False,1
https://www.airbnb.com/rooms/35135127,Preciosa habitación cerca del centro Madrid,264328877,Ana,Usera,40.36494131723605,-3.694175083993593,Private room in rental unit,Private room,2,45,1,0,False,1
https://www.airbnb.com/rooms/35064813,IDEAL ROOM NEAR WANDA STADIUM/MADRID '19 FINAL,139241431,Paola,San Blas - Canillejas,40.42828,-3.61992,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35135275,Huge modern flat with Terrace in the center,20809901,Sylvain,Tetuán,40.46607,-3.6915,Entire condo,Entire home/apt,7,1500,1,0,False,1
https://www.airbnb.com/rooms/35135894,CLOSE TO WANDA METROPOLITANO STADIUM 500 METERS,263718633,Antonio Luis,San Blas - Canillejas,40.433,-3.61638,Entire rental unit,Entire home/apt,4,2000,1,0,False,1
https://www.airbnb.com/rooms/35065843,Bed and Breakfast a la EspaÑola- Madrid Rio,101596844,Pooja,Latina,40.41167,-3.73395,Private room in rental unit,Private room,2,45,2,56,False,1
https://www.airbnb.com/rooms/35136742,Habitacion en pleno centro de madrid!,134037429,Lorena,Chamberí,40.42972,-3.70403,Private room in rental unit,Private room,1,300,1,0,False,1
https://www.airbnb.com/rooms/35137113,Piso UCL 2019,105005462,David,Salamanca,40.42448,-3.6696,Entire rental unit,Entire home/apt,6,2550,2,0,False,1
https://www.airbnb.com/rooms/35137335,Bedrooms Champion League Final,124425621,Alejandro,San Blas - Canillejas,40.42658,-3.61196,Private room in home,Private room,3,500,1,0,False,1
https://www.airbnb.com/rooms/35070323,♥STYLISH♥ Architect designed CENTRAL. ⭐SANITIZED⭐,2354308,Lluvia,Centro,40.42439,-3.70091,Entire rental unit,Entire home/apt,4,95,2,110,False,2
https://www.airbnb.com/rooms/35074075,Room in Madrid for The Champions League Final,264209119,Marta,Arganzuela,40.39181,-3.69615,Private room in rental unit,Private room,2,900,1,0,False,1
https://www.airbnb.com/rooms/35137476,Champions League. Airport & stadium transfer incl,39628753,Jesús,Fuencarral - El Pardo,40.48278,-3.70303,Entire condo,Entire home/apt,5,550,1,0,False,1
https://www.airbnb.com/rooms/35137896,"Final Champions League, great location",15511467,Paloma,Vicálvaro,40.40377,-3.60052,Entire rental unit,Entire home/apt,3,250,2,0,False,1
https://www.airbnb.com/rooms/35139544,"Champions league, 1 de junio 2019",137091801,Raquel,San Blas - Canillejas,40.43448,-3.61723,Private room in rental unit,Private room,1,500,1,0,False,1
https://www.airbnb.com/rooms/35075033,Habitacion,201634804,Carolina,Ciudad Lineal,40.4278,-3.6451,Private room in home,Private room,2,101,2,0,False,1
https://www.airbnb.com/rooms/35139816,FINAL CHAMPIONS WANDA METROPOLITANO 600E/NOCHE/PER,264666891,Fátima,San Blas - Canillejas,40.42272,-3.6193,Private room in home,Private room,4,600,1,0,False,1
https://www.airbnb.com/rooms/35140069,Habitación en el centro de madrid,99655834,Ainhoa,Centro,40.41458,-3.70847,Private room in rental unit,Private room,2,50,1,1,False,2
https://www.airbnb.com/rooms/35075923,"Apartamento en Plaza de España, junto a Gran Vía.",12159960,Julio,Centro,40.42572,-3.71147,Entire rental unit,Entire home/apt,4,200,2,2,False,2
https://www.airbnb.com/rooms/35140216,Private room in the center of Madrid,156430734,Mikel,Centro,40.40771,-3.70464,Private room in rental unit,Private room,2,200,2,0,False,1
https://www.airbnb.com/rooms/35077737,Apartamento de 2 dormitorios cerca de Atocha.,20819114,Guillermo,Arganzuela,40.39388,-3.69356,Entire rental unit,Entire home/apt,3,85,4,1,False,2
https://www.airbnb.com/rooms/35078762,HAB. PRIVADA a 10 MINUTOS-WANDA FINAL CHAMPIONS,264240243,Oscar,San Blas - Canillejas,40.42832,-3.62926,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35140309,Flat In the center of Madrid,13092533,Roselyne,Chamartín,40.44197,-3.66948,Private room in rental unit,Private room,2,500,1,0,False,1
https://www.airbnb.com/rooms/35078955,Habitación en centro ciudad,220967331,Miguel,Centro,40.41703,-3.70394,Private room in rental unit,Private room,1,80,90,7,False,5
https://www.airbnb.com/rooms/35141367,Piso en Wanda Metropolitano,264675094,Jose Javier,San Blas - Canillejas,40.42916,-3.60887,Shared room in home,Shared room,4,1650,1,0,False,1
https://www.airbnb.com/rooms/35141670,Gran Final. Apartamento centro de Madrid,264668920,Diego,Centro,40.42343,-3.70475,Entire rental unit,Entire home/apt,4,1500,1,0,False,1
https://www.airbnb.com/rooms/35079664,PRIVATE ROOM + BREAKFAST + WIFI,246235234,Javier,Fuencarral - El Pardo,40.49201,-3.69365,Private room in rental unit,Private room,2,29,2,122,True,5
https://www.airbnb.com/rooms/35142861,habitación champions,263239907,Agustín,Usera,40.38668,-3.69852,Private room in rental unit,Private room,4,1000,1,0,False,1
https://www.airbnb.com/rooms/35144723,Centro - Linea 7 directa Wanda Metropolitano,264694694,Jose Raul,Chamartín,40.44087,-3.67331,Entire condo,Entire home/apt,2,175,1,0,False,1
https://www.airbnb.com/rooms/35144912,Habitación para final d la champion - Wanda,199849462,Marta,San Blas - Canillejas,40.44796,-3.60974,Private room in rental unit,Private room,8,550,2,0,False,1
https://www.airbnb.com/rooms/35145957,Habitacion Final Wanda,264700567,Javier,Carabanchel,40.38719,-3.73471,Private room in home,Private room,1,120,1,0,False,1
https://www.airbnb.com/rooms/35146564,FINAL CHAMPIONS LEAGUE RENT A MOTOR HOME,264705188,Trinyk,Moncloa - Aravaca,40.41878,-3.74934,Camper/RV,Entire home/apt,4,1000,1,0,False,1
https://www.airbnb.com/rooms/35147123,FINAL CHAMPIONS LEAGUE sábado 1 de Junio,264705933,Josete,Carabanchel,40.36713,-3.75509,Private room in rental unit,Private room,4,600,1,0,False,1
https://www.airbnb.com/rooms/35080825,Final Champions,194283289,Laura,Barajas,40.47078,-3.58482,Private room in home,Private room,1,500,1,0,False,1
https://www.airbnb.com/rooms/35147337,Habitación finde Champions,60960067,Guillermo,Moncloa - Aravaca,40.4632,-3.72255,Private room in home,Private room,3,250,2,0,False,1
https://www.airbnb.com/rooms/35147624,FINAL CHAMPIONS League WANDA Metropolitano.,264575793,Lourdes,San Blas - Canillejas,40.43668,-3.61959,Private room in rental unit,Private room,2,400,1,0,False,1
https://www.airbnb.com/rooms/35081862,Habitación confortable,214483459,Santy,San Blas - Canillejas,40.44276,-3.58933,Private room in rental unit,Private room,2,100,1,0,False,1
https://www.airbnb.com/rooms/35148241,Bedroom in the centre of Madrid,99655834,Ainhoa,Centro,40.41271,-3.70691,Private room in rental unit,Private room,2,300,1,0,False,2
https://www.airbnb.com/rooms/35081946,CHARMING & FASHION FLAT FOR CHAMPIONS LEAGUE FINAL,264265380,Nacho,Tetuán,40.44925,-3.7054,Entire rental unit,Entire home/apt,4,500,1,0,False,1
https://www.airbnb.com/rooms/35083917,Hab. Con cama de 1.50 (CHAMPIONS LEAGUE),262928037,Elías,Puente de Vallecas,40.3938,-3.65514,Private room in rental unit,Private room,3,120,3,0,False,3
https://www.airbnb.com/rooms/35085086,Champions Final - Private Room in Madrid Center,52214976,Myriam,Moncloa - Aravaca,40.4303,-3.71758,Private room in rental unit,Private room,2,220,1,0,False,1
https://www.airbnb.com/rooms/35149095,ROOM PUERTA DEL SOL,244128152,Fran,Centro,40.41929,-3.70072,Private room in rental unit,Private room,1,49,2,83,False,2
https://www.airbnb.com/rooms/35086955,Alquiler de 2 habitaciones  para la final champion,264302178,Oliver,Vicálvaro,40.40318,-3.56397,Entire home,Entire home/apt,4,900,1,0,False,1
https://www.airbnb.com/rooms/35149419,CHALET FOR THE FINAL CHAMPIONS LEAGUE MADRID,143732655,Fernando,San Blas - Canillejas,40.44937,-3.61633,Entire chalet,Entire home/apt,6,6000,1,0,False,1
https://www.airbnb.com/rooms/35086995,Wanda Metropolitano Champions League Final,264303236,Cristina,San Blas - Canillejas,40.42906,-3.61137,Private room in rental unit,Private room,1,500,1,0,False,1
https://www.airbnb.com/rooms/35087093,Private and quiet room. Excellent area.,32585895,Pablo,Arganzuela,40.39607,-3.69326,Private room in rental unit,Private room,1,60,2,17,False,1
https://www.airbnb.com/rooms/35087417,Habitación final Champions,88673398,Anna,Salamanca,40.42649,-3.67761,Private room in rental unit,Private room,1,450,1,0,False,1
https://www.airbnb.com/rooms/35087653,alquiler de habitacion en madrid el dia 1 de julio,219701118,Joaquin,Latina,40.39831,-3.73845,Private room in home,Private room,2,1000,1,0,False,1
https://www.airbnb.com/rooms/35149673,Central and Brigth- 2H 2B - Sol,264724582,Global,Centro,40.41387,-3.70365,Entire rental unit,Entire home/apt,6,144,1,27,False,1
https://www.airbnb.com/rooms/35087730,Habitaciones para final de champions,264309274,Ricardo,Puente de Vallecas,40.37968,-3.66288,Private room in rental unit,Private room,4,350,1,0,False,1
https://www.airbnb.com/rooms/35088242,Alquiler habitaciones final de champions,264312910,Santi,San Blas - Canillejas,40.42301,-3.60735,Shared room in home,Shared room,4,1000,1,0,False,1
https://www.airbnb.com/rooms/35149813,Bright apartment in Barrio Salamanca,71149571,Jesús,Chamartín,40.43817,-3.68485,Private room in rental unit,Private room,4,600,1,0,False,1
https://www.airbnb.com/rooms/35088856,Habitación moderna en piso reformado estilo nordic,11283495,Claudia,Fuencarral - El Pardo,40.47656,-3.71361,Private room in rental unit,Private room,2,300,2,0,False,1
https://www.airbnb.com/rooms/35150455,A champion apartment!!,264729171,Maria,Fuencarral - El Pardo,40.47318,-3.71395,Entire rental unit,Entire home/apt,4,371,1,0,False,1
https://www.airbnb.com/rooms/35150763,final champion alquiler 1-6-2016,208344111,Jose,Hortaleza,40.4711,-3.65518,Private room in home,Private room,4,300,1,0,False,1
https://www.airbnb.com/rooms/35151189,Habitacion amplia cerca del centro de sol. baratos,264733338,Liz Marlene,Latina,40.38849,-3.7665,Shared room in condo,Shared room,3,50,4,1,False,3
https://www.airbnb.com/rooms/35088964,THE ROOM FOR THE CHAMPIONS,264317350,Carolina,San Blas - Canillejas,40.44107,-3.61044,Private room in rental unit,Private room,2,500,3,0,False,1
https://www.airbnb.com/rooms/35089318,Ático en Madrid,93549749,Victor,Usera,40.36545,-3.71571,Entire rental unit,Entire home/apt,5,120,10,0,False,1
https://www.airbnb.com/rooms/35151346,Amplia habitacion doble en precioso atico -,10907182,Fabri,Centro,40.4236,-3.69982,Private room in rental unit,Private room,2,60,3,0,False,1
https://www.airbnb.com/rooms/35151407,BEST ROOM & PLACE TO STAY- MADRID MAIN CENTER,303845,Arturo,Centro,40.42055,-3.69718,Private room in rental unit,Private room,4,56,1,38,False,2
https://www.airbnb.com/rooms/35151542,Apartamento Final Champions,264735500,Luis Juan,Centro,40.41082,-3.71079,Private room in home,Private room,3,600,1,0,False,1
https://www.airbnb.com/rooms/35152400,Se alquila habitación por dias,195351785,Luisa,Ciudad Lineal,40.43234,-3.64543,Private room in rental unit,Private room,1,50,1,2,False,2
https://www.airbnb.com/rooms/35152875,Habitación acogedora en Madrid,195351785,Luisa,Ciudad Lineal,40.43264,-3.64369,Private room in rental unit,Private room,1,50,1,2,False,2
https://www.airbnb.com/rooms/35089324,HABITACIONES FINAL CHAMPIONS METROPOLITANO,264103431,Marta,Moratalaz,40.40856,-3.64227,Private room in rental unit,Private room,4,450,1,0,False,1
https://www.airbnb.com/rooms/35153771,Cosy private double room in the centre of Madrid,81847926,Florian,Arganzuela,40.40366,-3.69772,Private room in rental unit,Private room,2,140,3,0,False,1
https://www.airbnb.com/rooms/35090181,HABITACIÓN en el centro de Madrid (La Latina),10520517,Vicente,Centro,40.41106,-3.70713,Private room in home,Private room,2,41,2,2,False,1
https://www.airbnb.com/rooms/35153806,Champions Apartment,264752174,Carlota,Chamartín,40.44547,-3.67365,Entire rental unit,Entire home/apt,6,600,1,0,False,2
https://www.airbnb.com/rooms/35154524,House near the wanda stadium for the champions,264757156,Luis,San Blas - Canillejas,40.4307,-3.6174,Entire rental unit,Entire home/apt,3,920,1,0,False,1
https://www.airbnb.com/rooms/35090927,"Flat close to airport, Wanda Metropolitano, IFEMA",192794786,Raquel,San Blas - Canillejas,40.44517,-3.58333,Entire condo,Entire home/apt,4,65,15,12,False,4
https://www.airbnb.com/rooms/35155139,"Habitación con cama doble, 5 min de Wanda Stadium",17683675,Luis Miguel,San Blas - Canillejas,40.42861,-3.60124,Private room in home,Private room,1,300,1,0,False,2
https://www.airbnb.com/rooms/35091283,FINAL CHAMPIONS LEAGUE,264225539,Victor,San Blas - Canillejas,40.44592,-3.58746,Private room in home,Private room,6,1000,1,0,False,1
https://www.airbnb.com/rooms/35092342,Final champions league Madrid,264342865,Gonzalo,San Blas - Canillejas,40.43069,-3.62837,Private room in home,Private room,4,420,1,0,False,1
https://www.airbnb.com/rooms/35155173,Share home,30476657,Manolo,Chamberí,40.43456,-3.71522,Private room in rental unit,Private room,4,295,1,0,False,1
https://www.airbnb.com/rooms/35098315,Cozy room near airport of Madrid and IFEMA,142120352,Dayana,Hortaleza,40.45951,-3.64553,Private room in rental unit,Private room,2,34,1,69,False,2
https://www.airbnb.com/rooms/35155733,Cosy apartment near Metropolitano Stadium,78241549,Alex,San Blas - Canillejas,40.43127,-3.61234,Private room in rental unit,Private room,5,1050,1,0,False,1
https://www.airbnb.com/rooms/35156393,Hab. comoda en piso tranquilo y bien comunicado.,526897,Laura,Villaverde,40.34283,-3.70851,Private room in rental unit,Private room,2,16,1,1,False,1
https://www.airbnb.com/rooms/35157033,Champions League Room in Salamanca Neighboorhood,17237287,Sergio,Salamanca,40.4298,-3.67019,Private room in rental unit,Private room,2,250,2,0,False,1
https://www.airbnb.com/rooms/35157149,Champions Room,264752174,Carlota,Chamartín,40.4454,-3.67553,Private room in rental unit,Private room,2,300,1,0,False,2
https://www.airbnb.com/rooms/35101578,Habitación silencio cerca de todo centro Catedral,10195601,Florencia,Arganzuela,40.41243,-3.7202,Private room in rental unit,Private room,2,60,2,7,False,1
https://www.airbnb.com/rooms/35101981,Iluminada y Preciosa habitación,224617487,Sandra,Fuencarral - El Pardo,40.47723,-3.70414,Private room in rental unit,Private room,2,3000,1,0,False,1
https://www.airbnb.com/rooms/35157261,PRECIOSO LOFT EN PLENO CENTRO. CITY CENTER LOFT,264775855,Mario,Centro,40.41016,-3.70264,Entire rental unit,Entire home/apt,4,73,2,110,False,1
https://www.airbnb.com/rooms/35157587,"Private Luxe Room in downtown, the best place!",102278661,Gabriel,Chamartín,40.44805,-3.68993,Private room in rental unit,Private room,2,150,1,0,False,1
https://www.airbnb.com/rooms/35102465,20 m2 room next to Santiago Bernabéu Stadium,32948528,Fernando,Tetuán,40.46409,-3.69697,Private room in home,Private room,2,170,1,0,False,1
https://www.airbnb.com/rooms/35103820,Casa en Wanda Metropolitano,37304207,Carmen,San Blas - Canillejas,40.43819,-3.60716,Private room in home,Private room,4,2000,2,0,False,1
https://www.airbnb.com/rooms/35157883,Partido bernabeu apartamento,90317293,Alejandro,Hortaleza,40.49226,-3.66243,Entire condo,Entire home/apt,2,350,1,0,False,1
https://www.airbnb.com/rooms/35158135,"Apartamento Grande y Limpio, metro Islas Filipinas",69566471,Javier,Chamberí,40.43844,-3.71199,Entire rental unit,Entire home/apt,6,265,3,1,False,33
https://www.airbnb.com/rooms/35104372,Flat in Ciudad Universitaria. Stadium transfer.,264426788,Alberto,Moncloa - Aravaca,40.44982,-3.71336,Entire rental unit,Entire home/apt,4,1000,1,0,False,1
https://www.airbnb.com/rooms/35158187,"Most exclusive area in Madrid, next to “El Retiro”",70882648,Gon Bea,Salamanca,40.42688,-3.68182,Entire rental unit,Entire home/apt,3,259,2,10,False,1
https://www.airbnb.com/rooms/35158678,Habitación para Wanda Metropolitano con desayuno,141092816,Sara,San Blas - Canillejas,40.42225,-3.61375,Private room in rental unit,Private room,2,300,1,0,False,1
https://www.airbnb.com/rooms/35158836,"Accommodation Group - 12 People, Madrid Center",264780793,Derlis Pastor,Carabanchel,40.38468,-3.72914,Entire home,Entire home/apt,12,265,1,21,False,2
